product,reviews
https://www.ocado.com/products/l-oreal-hairspray-elnett-care-for-dry-damaged-hair-strong-hold-argan-shine-280943011,But light hold
https://www.ocado.com/products/l-oreal-hairspray-elnett-care-for-dry-damaged-hair-strong-hold-argan-shine-280943011,Simply wont buy anything else.
https://www.ocado.com/products/l-oreal-hairspray-elnett-care-for-dry-damaged-hair-strong-hold-argan-shine-280943011,"I've used Elnett hairspray for years and this new Argan oil hairspray is superb. Soft, more natural looking yet still providing the usual hold. Perfect!"
https://www.ocado.com/products/l-oreal-paris-hyaluronic-acid-make-up-remover-572241011,NA
https://www.ocado.com/products/m-s-natures-ingredients-hand-cream-coconut-almond-531411011,NA
https://www.ocado.com/products/natures-aid-echineeze-echinacea-70mg-tablets-252047011,"Ever since Ive started using this in conjunction with first defence, I havent had any colds progress past the initial tickle. Thats 3 years now and I have two little kids, so thats a huge statement! Hopefully havent just jinxed myself."
https://www.ocado.com/products/natures-aid-turmeric-8200mg-421395011,NA
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,Somehow the geranium and rose smell in this product seems to have been removed and replaced by something like old biscuit. I've been buying this for years but not any longer.
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,Disappointed it is a plastic bottle. Had hoped for glass. I know glass is not ideal in the bath & shower but was gifting this to an eco friend and I didn't notice that it wasn't glass when I bought it.
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,"Honestly, the smell made me feel like I should be in my 80s as it was a Grandma smell, but nice enough if you like it. Very expensive though, IMO."
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,Smells lovely but not worth it at full price.
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,"This has quite a ""floral"" fragrance, which might not be to everyone's liking. The consistency is more like an oil or liquid than a gel, although it's not greasy at all, and this makes it feel a bit more luxurious. It's a bit of a treat really, it won't be replacing my everyday shower gel as quite often I just need something that can be quickly whacked onto a sponge, whereas I feel this product should be used more sparingly and applied by hand. For me, probably more suitable for relaxing in the bath than having a quick shower. It is quite pricey but hopefully with sparing use it will last a good while."
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,"Very fragrant and pleasant shower gel, a real treat!"
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,Little goes a long way with this beautifully smelly shower gel. A real treat.
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,"I received this as a gift and it's a perfectly nice, gentle product and I certainly like Neal's Yard in general. I wouldn't say it's my favourite scent, but nor is it unpleasant - just not particularly exciting. I also can't honestly say I find it vastly better than cheaper alternatives."
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,"This smells lovely and is a wonderful treat for the shower, low tox ingredients are great too, but is pricey!"
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,"This shower gel smells gorgeous and feels luxurious, however it is pretty expensive and I wouldnt buy at full price except perhaps as a gift."
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,Nice smell and leaves skin feeling clean fresh and soft
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,"I love this brand. Amazing gentle smell and very kind to skin. Expensive, but ill
buy again, especially if on
Promo"
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,expensive but very luxurious. A nice treat or gift
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,Very nice and not drying my skin at all. 
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,"Lovely smelling, don’t need a lot and foamed up well but on the pricey side"
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,"Same Neals Yard quality I expect from their products. Shame its in a plastic bottle, would be nicer (and more environmentally friendly) if in a glass bottle. Gorgeous smell. I dont think I would justify spending £14 on this unless a present for a friend perhaps."
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,"Smells great to me but my husband is not keen on the floral smell. He also doesn't like that it's more like a cleansing oil, i.e. it doesn't lather the same as normal soap but it still cleans well. I like it, but it's too pricey. If you have the money, go for it, but for me, it's back to Aveeno I go!"
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,"Nice product. Not overly keen on the fragrance, although quite subtle. Too expensive."
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,"I really like Neals Yard products. The scent is lovely and fresh smelling. 
However, it is a relatively small bottle for the price and I feel a little duped that this is in a plastic bottle. Other products I've bought have been in glass bottles which are more pleasing, particularly if given as a gift. I feel it's too expensive for what it is, particularly now it's in a plastic bottle. Big mistake making that switch in my opinion."
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,"This smells great, and creates a really good lather.  But I could never justify buying this on a regular basis because of the price (unless Id won the lottery).  If it was about £4 I might get this as a treat once in a while, but £14 is far too much.  Product = 10/10.  Price 0/10."
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,"Pleasant smelling shower gel leaves you clean and your skin soft. I received this to order and probably wouldn't buy again, it's quite expensive for what it is and I can get more natural shower soaps at a better price."
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,Has a lovely rose scent. I have sensitive skin and it left it feeling so smooth and moisturised. It is expensive but is great for a treat or a gift. Would recommend.
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,We were given this to review - the scent was lovely and I do always like Neals Yard products but would never be able to justify paying full price for this unless perhaps for a gift
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,"I love using natural and organic products if I can, and have always liked Neals Yard products. This shower gel totally cleanses and nurtures my sensitive skin, and makes me feel so clean and special after. Great product if you feel like treating yourself to some pampering!"
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011,Pleasant fragrance but nothing special. I certainly wouldnt pay this price for it.
https://www.ocado.com/products/neal-s-yard-rose-geranium-shower-gel-59504011," I tried this product today for the first time. I have to say I am pretty indifferent to it. I don't love it but neither do I hate it, but I wouldn't pay that price for it."
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,"On the whole I love radox products, including other bath salts in the range, but I really couldnt get on board with the smell of these. As someone else said, it smells like a cheap toilet air freshener. Quite artificial and overpowering"
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,This has a light sweet berry scent. I decant it into a jar and the scent makes the bathroom smell really fresh until its all used up.
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,I received this as a substitute. It smells like really bad toilet spray. Won't use.
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,Nicely scented.  Fruity but perfumed.  Dissolves really easily due to the small size of grains and doesnt colour the water. Sometimes I  leave  the bag slightly open to scent the bathroom during the day.
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,These bath salts have a subtle smell and leave my skin feeling really soft to the point that I'm tempted not to moisturise.  I would recommend this product.
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,"Nice scent and very perfumey. I don't mind it, but these types of salts I wouldn't use all the time due to some of its ingredients. "
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,"Nice smelling but as the previous reviewers have mentioned it didn't feel good on my sensitive skin, left it abit agitated."
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,"Dissolve quickly & well, would like to try a different scent as this one is not what I would usually pick. Very satisfied with quantity."
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,"Pleasant  enough smelling but not suitable for my sensitive skin,as it left my skin felling itchy and sore."
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,These salts dissolved really well and there were no gritty pieces in the bath. The smell was a bit too fruity for me but the men in my family have nearly used them all.
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,"Lovely bath salts, dissolved easily, liked the fragrance as its neither too strong nor as medicinal as some."
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,Smelt really nice and dissolved well in the water.
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,"Ocado sent me this product to review. i still enjoyed my bath, but the scent was a little overpowering compared with other radox bath salts. "
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,These bath salts smell amazing and leave the skin pleasantly scented. They dissolve well. Definitely recommend them!
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,"I’m reviewing this product because I got a free sample from Ocado.
The fragrance is very fruity. I love it. Dissolves very quick and leave nice scent on the body."
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,"If you are a fan of bath salts then these are definitely for you.  They smell divine and dont leave much, if any residue.  I tried them as a relaxing foot soak too and it was wonderful."
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,"Was sent this to review and its the best thing Ive been asked to test out yet , the salts dissolve nicely in the water with no gritty residue and the smell is both delicious and long lasting"
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,She's it's very relaxing
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,"I was sent this to review. These are really lovely salts, the smell is wonderful and they dissolve easily. Id definitely recommend them and order more ."
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,"lovely large bag to last a while, lovely scent whilst using, dissolves well so no gritty bits in the tub whe  you get in"
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,"Great berry scent gives a lovely relaxing bath and gentle on the skin.
Dissolved easily in the water leaving no gritty residue. Fragrance lasted well afterwards.
"
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,These bath salts have a lovely fragrance and are a nice addition to an end-of-the-day bath. They dissolve into the water very easily and do not leave any slippery residue (which can sometimes happen with other bath products).
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,"I found these really nice for a sensory bath-time. Good strong fragrance, no residue. Would have got 5 stars if fragrance lasted a bit longer on my 
skin:"
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,I was sent this product to review. I enjoyed using these salts (I normally go for bubbles) and they give off a lovely fresh scent. Unfortunately it's lost two stars as the packaging can't be recycled.
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,"I was sent these to review and as I have started using Epsom salts in the bath I was pleased to try these. They smell strong so you dont need much. They dissolved well and I enjoyed my bath. Would purchase again, thanks Ocado"
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,"I'm usually a bubble bath type of person but Ocado sent me free this product to review.
I'm pleased to say that the bath salts dissolved perfectly and there was no slippery residue.
The salts smelt beautiful and made for a stress free bathing experience.
On the negative side aches and pains were not relieved and as with most bath salts don't expect to see any bubbles.
If you prefer bath salts I would recommend this.."
https://www.ocado.com/products/radox-detox-therapy-bath-salts-487394011,"Can't beat bath salts at the end of a long day, these smell fantastic with a giant fruity hit and left me feeling wonderful after a long soak. Much prefer these to bubble bath alternatives"
https://www.ocado.com/products/sanex-dermo-care-roll-on-deodorant-403342011,It didnt seem to be effective at all
https://www.ocado.com/products/sanex-dermo-care-roll-on-deodorant-403342011,"I love the Sanex range and have tried them all at one point or another, but this is by far the freshest smelling. It has a really lovely scent and does its job very well. Great stuff!"
https://www.ocado.com/products/scholl-fungal-nail-treatment-kit-69825011,Rather dangerously the active ingredients are unlisted despite warnings to avoid the skin!!
https://www.ocado.com/products/scholl-fungal-nail-treatment-kit-69825011,"Ive had fungal infection on my toe nails for years now and promised to treat it at the end of the summer as youre unable to wear nail varnish with this. Ive followed the instructions and applied daily and can see its working already. For an over the counter, no fuss treatment Id definitely recommend. Only downside is the 4 weeks of daily application but Ill persevere as my toe nails were infected and didnt look great with cloudy patches. Smaller nails are looking clearer and wont take too long. After its all gone Ill reapply periodically as wouldnt want it to return. Bottle is small but itll last for ages."
https://www.ocado.com/products/scholl-fungal-nail-treatment-kit-69825011,Worked wonders! The bottle looks really tiny but it lasts the full 10 months needed for total treatment. I was sceptical to start with but its worked a treat!
https://www.ocado.com/products/scholl-fungal-nail-treatment-kit-69825011,"I had fungal nail infection for a good 2 years before realising the problem. I suffered with psoriasis and thought this was the cause. Once diagnosed, I started to use this product 2 years  ago, and while there is an improvement, the nails are far from clear of the infection. Still a way to go. If you're looking for a quick remedy, this is not for you!  However, it is easy to apply, and when on offer good value providing the infection is only mild."
https://www.ocado.com/products/scholl-fungal-nail-treatment-kit-69825011,"works really well, clears up the problem and keeps it away, you need to  remember to reapply for a long time as per instructions, brilliant product as it cures completely."
https://www.ocado.com/products/seven-seas-omega-3-fish-oil-with-vitamin-d-30-capsules-562524011,NA
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,"While I love the scent of this moisturiser, it's not for me. I have normal to dry skin, and it feels like the moisturiser doesn't really sink into the skin. I have to apply several times a day. So unfortunately it's not for me."
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,I really like this moisturiser - thick texture but easily absorbed and a nice smell. Great value for a natural product!
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,"I love the smell of this and how gentle it is on sensitive skin. Unfortunately I don't find it hydrating enough and also found it took a while to seemed to sit on top of my skin on initial application. It does sink in after a bit though and with the help of a bit of facial massage. I won't buy again, just not right for my dry skin."
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,"This is a lovely light moisturiser, just what I was looking for. But the scent is really strong, to the extent that I won’t buy it again. A real shame."
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,"I just love Sukin products and normally but from a health shop on the high street so really pleased to add to my weekly shop. I do have dry sensitive skin and have no problems with this brand. Absorbed really quickly into my skin and smelt divine. Do be careful with the pump, does come out rather quickly."
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,Light formula. Absorbed quickly and easily. My skin feels hydrated and fresh after application. If you have very dry skin I recommend the richer formula.
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,"I bought this to try instead of my regular day time moisturiser. I purchased it because of the good reviews. I found it to be sticky on application and did not absorb easily, when it did absorb in it did sit well under make up. I will continue to use it at present but wouldn’t purchase again."
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,My normal brand was out of stock so tried this. So lovely especially for the price. Will definitely continuecwith this brand and look forward to trying their night cream when my current one runs out
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,"Love the way it tightings my skin, leave's the skin so shiny.It is so easy to over look good brands, as the number of company's making skin product is are too many ."
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,"Bought this as a substitute cream as the price seemed good, was pleasantly surprised at how good it is, plus honest ingredients and no rubbish added, it absorbs really well on its own or with foundation mixed in, consistency is somewhere in the middle, really like this and will repurchase on the future"
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,"Not heavy duty but not too light either. Its best for normal to slightly dry skin. Nothing exciting or annoying in terms of scent. Overall I like it.

I have used lots of super expensive but nothing special creams in my life to finally realise Im 99% paying for the marketing. Now I only buy products like this - natural simple ingredients at an honest price. And my skin has never been better!"
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,"I have also the shampoo line and I like very much the cream, I have a mixed type skin and the cream it absorbs well without making the skin shiny"
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,I love the scent and it leaves my skin feeling lovely and soft. My favourite moisturiser. 
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,Sadly allergic to this
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,this product smells nice and softens your skin but isn't very effective as a moisturiser. maybe more suited to a younger skin. I have ended up using it as a body cream
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,I have been using Clinique super moisture for years this is far better. My skin feels hydrated as soon as I put it on and a beautiful smell. Will definitely be buying again.
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,"Always return to this brand 
Lovely moisturisers, feel luxe and smell great"
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,Loving this face moisturiser and having tried numerous different ones recently this is definitely my favourite! On bottle no. 2 already and just bought the body one too!
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,"I tried this having read other reviews. I'm a bit on the fence. I love the organic ingredients and no nasties. It has an odd smell, not completely unpleasant but a mix of antiseptic tea tree and marshmallow sweetness. It also makes my skin feel a bit tight initially but no weird reaction from my sensitive skin. Have been using it morning and evening. Like the pump dispenser."
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,If you plan on buying this I would suggest to instead go for the 'Sukin Hydrating Body Lotion'. The list of ingredients are word for word exactly the same however  is only £4/ 100mL whereas this is £6.39/ 100mL. Don't be conned by sneaky marketing.
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,"Guilt-free, worry-free, effective facial moisturiser for a very reasonable price. Wish I'd discovered this product earlier it will definitely be my moisturiser of choice from now on."
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,"run out of my usual moisturiser and jut wanted some change, came a cross of this brand.based on previous review and reviews for all sukin product i decid to give shot.love fact is natural no nasty chemicals ect.using it for few days so can tell if long term use is benefical or not.But its lovely smell is fantastic texure very light non grease.much cheaper then top brands also bigger packaging, should change to this brand years ago.for time i am using it i love it very much and i can see myself buy more sukin product in yhe future."
https://www.ocado.com/products/sukin-natural-hydrating-facial-moisturiser-pump-277240011,I've been using this for a couple of months and to my surprise it's miles better than anything else I've used in ages. Very hydrating and even smooths out wrinkles!
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"I was sent this free to review. I normally use Sure products and think that this is easy to apply and works well (though I didn't test the 72 hour claim!). However, as other reviewers have mentioned, it does take slightly longer to dry and so can leave white marks on clothes if not careful. "
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,I found this a little bit of a hardcore deodorant - a bit of a mitchum style product and I prefer something less intense
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,Sent to review. Loved the smell and product seemed to be as effective as my usual deo. Would recommend.
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"Worth trying if youre fed up of your usual brand, but not as good as Mitchum unscented (in my opinion)"
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"The intensive cream version is much better than this, this one seems to stay tacky for ages. I wouldnt recommend."
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"I like this deodorant, it lasts all day and smells fresh. The only thing is that a lot of liquid comes out when rolling it on which takes a while to dry"
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"I was sent this free to review. I normally use Sure products and think that this is easy to apply and works well (though I didn't test the 72 hour claim!). However, as other reviewers have mentioned, it does take slightly longer to dry and so can leave white marks on clothes if not careful. "
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,I found this a little bit of a hardcore deodorant - a bit of a mitchum style product and I prefer something less intense
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,Sent to review. Loved the smell and product seemed to be as effective as my usual deo. Would recommend.
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"Worth trying if youre fed up of your usual brand, but not as good as Mitchum unscented (in my opinion)"
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"The intensive cream version is much better than this, this one seems to stay tacky for ages. I wouldnt recommend."
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"I like this deodorant, it lasts all day and smells fresh. The only thing is that a lot of liquid comes out when rolling it on which takes a while to dry"
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"Good value as twice the normal volume of a roll-on. 
I didnt find it too wet but stored the other way up so maybe thats why. Nice fresh smell."
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,Took ages to dry and eventually needed to wipe it off
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,smell is nice and it lasts quite well.. but goes on really wet and takes a while to dry.
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,This does work well but quite a lot comes out and it takes a while to dry. Not got time to waft my pits on a morning
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,Im reviewing this product because I got a free sample from Ocado. Im a big fan of the sure range and this one does not disappoint. I prefer the cream based deodorant but this roll on was fine for a change. Would recommend
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"This roll on applies very easily. The deodorant simply glides out of the roll on applicator and keeps you feeling fresh all day long. The scent is floral and quite powerful, meaning that you dont necessarily need a separate perfume."
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,The applicator is good and dries reasonably quickly however I just was not keen on the smell.
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"Nice to use, stays dry and fresh until the end of the day."
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"Not for me. Large container, dispensers too much product and it smells so chemically. But it does seem to work well as a deodorant.... just not for me."
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"Its good, Im not the sweatiest person but I do like to keep smelling nice! Its not overpowering in scent and does the job."
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,I was sent this to review... and Ill probably buy it again. It worked through a gym session followed by an afternoon in the office. Smells fresh and not too perfumed.
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,I was given this to review. Its a larger than normal roll on and the product definitely glides out well. I didnt really notice a longer dry time compared to my usual roll ons. Unfortunately the smell just reminded me of bathroom cleaning products and I did find it quite strong.
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"I was sent this to review.
I dont normally like any fragrance in my deodorant, but this is ok. Not too strong. Kept me feeling fresh after a gym work out."
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"I really like the smell of this deodorant, and it works really well. I tend to prefer spray deodorants because roll on can be quite sticky or slow to dry but this was great. Also I felt dry all day. Really impressed."
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,This has a nice fresh smell to it and seems to last all day. Ill definitely use again.
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"It works really well and lovely sense, not too strong. it lasts long enough to get me through the days :)"
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,Fresh scent. I dont use spray deodorants so this is perfect for me.
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"Overall good, quite creamy and best not to out too much as it dries too long. Nice smell and effective "
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,Very nice smell and I felt protected all day. As other reviews have stated it take a little while to dry which isnt a massive problem unless youre in a rush!
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"Great deodorant, definitely gives good protection. I used this at the gym and definitely felt it worked better than my usual deodorant. However as other reviews have stated it is a shame it takes a while to dry, you can’t get dressed straight away after using it so for me this gets used on my more organised mornings"
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,I’m reviewing this product because I got a free sample from Ocado. I really like the scent and the texture. It does work all day and does it's job well. My only reason for dropping a star is that it takes between 5 and 10 minutes to dry which isn't great if you are in a rush. I will defintiely continue to use though.
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"Lovely fresh scent, works really well. It is rather creamy so take a little time to dry off before you can dress."
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"Yes it definitely protects from sweating, but I don't like the fact that it ruins my tops by leaving a heavy dry white mark on all of them. I will not be buying it again."
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"I was sent this to review. The roller ball works well and doesnt get stuck. I liked the smell, a bit medicinal but in a good way and it worked well. Would be good to put it to the 72 test in summer months."
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,Nice fresh fragrance and an effective anti-perspirant. Dried reasonably quickly after application.
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,Very wet and takes a while to dry but works well and smells good too.
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"Got as a reviewer.  I have eco friendly salt or aloe sticks I use for normal use, but do like something with a bit more strength when out and active etc.  This has to be better environmentally than sprays, but it is quite sticky and the scent too strong.  Believe it works though!"
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,Very sticky and takes a while to dry. A bit too much for me
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"I dont really need such a long duration of antiperspirant, so I dont really know if it really last for so long. It did its job within 24 hours, however. Fragrant is a little too strong for my liking, but its a minor thing. I received this as a free gift for a review."
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"I normally use a spray so I found it took a while to dry which isnt so good when you are in a rush.  However, it worked well and kept me fresh all day."
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"Effective deodorant with a pleasant smell, takes a bit longer than my regular deodorant to dry but works well"
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,Fantastic as deodorant and smells lovely. Doesn't irritate the skin and lasts long. Much more effective than a stick. Takes long to dry but who knows maybe I'm converted. *Sniff sniff*
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,I prefer spray
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"Its very effective, quite wet on first application so you need to allow drying time arms in the air ! 
Wasnt keen on the smell, very old style deodorant smell like being back in the 70s when you only have one brand and scent. 
Taken a star off for the pong !"
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,"I was sent this to review, and it is a perfectly decent roll-on deoderant, certainly keeping smells at bay all day.  I wouldn't know about longer, because I swim each morning!  The only downside for me is that it doesn't smell as good as Dove."
https://www.ocado.com/products/sure-advanced-72h-protection-women-anti-perspirant-ultimate-fresh-roll-on-456231011,There was little to like about this product. The wait time for it to dry was ridiculously long. If you didnt wait long enough your armpits were left damp leaving patches on your clothes. On the occasions I did wait long enough this was a hard working antiperspirant but left my armpits feeling dry.
